has_trigger,balance_error_flag,has_activity,inflow_spike,outflow_spike,outflow_to_inflow,balance,cumulativeincome,rolling_income_std,incomedistribution,rolling_30_balance_std,zero_activity_freq,ratio,rolling_30_inflows_mean,gross_activity,is_income_distribution_day,outflows,clientid,fundname,transactiondate,anomaly_score,is_first_transaction,inflows,client_tenure,dayofweek,month,is_weekend,lag_inflows,rolling_mean_inflows,rolling_std_inflows,lag_balance,rolling_mean_balance,rolling_std_balance,lag_cumulativeincome,rolling_mean_cumulativeincome,rolling_std_cumulativeincome,is_anomaly
-0.2729646889323274,-0.2294180983986201,5.238221254097949,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.1399834697514501,-0.07091369180769326,-0.03055635111510901,-0.07098164588220736,-8.033819843083116,0.2203712140664003,0.0441307365802533,0.05979640030344444,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-03-24,0.0,True,0.08030571105217783,-1.4856316373157525,0,3,False,-0.015124477871201124,0.01659284439487818,0.05490947013742796,-0.08723990194130883,-0.10470387318657062,0.02195718516931831,-0.08727997787883497,-0.09997189603556454,0.018080638062604237,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13964454318561675,-0.07081865122772761,-0.03055635111510901,-0.07097708895199395,-3.826937545889623,0.21665708765422145,0.003313642848960813,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-03-25,0.0,False,0.0,-1.4698470601434441,1,3,False,0.08030571105217783,0.016592844394878178,0.05490947013742796,-0.1520775301123186,-0.11191455736509284,0.02817586559119119,-0.1399834697514501,-0.10579107008281688,0.02344216048376921,1
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13930860225821806,-0.07058905536678982,-0.03055635111510901,-0.07097522977377282,-2.424643446825125,0.21676901672639837,-0.010292055061470014,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-03-26,0.0,False,0.0,-1.4540624829711355,2,3,False,-0.015124477871201124,0.016592844394878185,0.05490947013742796,-0.15207634083491392,-0.11912616003931688,0.03137298469476634,-0.13964454318561675,-0.11187200189383717,0.026076509036159108,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.1389729045720403,-0.07057979889775993,-0.03055635111510901,-0.07097337917635411,-1.7234963972928758,0.21667307752167533,-0.017094904016685432,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-03-27,0.0,False,0.0,-1.438277905798827,3,3,False,-0.015124477871201124,0.016592844394878185,0.05490947013742796,-0.15207516203397428,-0.12633868126293804,0.032453442140143916,-0.13930860225821806,-0.11821470677098997,0.02656292415656488,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13863682174346476,-0.07060490068214033,-0.03055635111510901,-0.07097152940954495,-1.302808167573526,0.2167869253779467,-0.021176613389814677,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-03-28,0.0,False,0.0,-1.4224933286265187,4,3,False,-0.015124477871201124,0.01659284439487818,0.05490947013742796,-0.1520739840865567,-0.1335520996709007,0.03163415548138586,-0.1389729045720403,-0.12481309598772142,0.024771983735727927,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13829365226965423,-0.07043676684267444,-0.03055635111510901,-0.07096964468463507,-1.0223493477606265,0.2167869253779467,-0.023897752971900842,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-03-29,0.0,False,0.0,-1.40670875145421,5,3,True,-0.015124477871201124,-0.0014915937392898442,0.036069221065596145,-0.1520728047876925,-0.14281247491698398,0.024505201385009417,-0.13863682174346476,-0.13173142452275416,0.019609711903724895,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13795065169591716,-0.0703907717406783,-0.03055635111510901,-0.07096775039778087,-0.8220216193228418,0.2167869253779467,-0.02584142410196239,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-03-30,0.0,False,0.0,-1.3909241742819016,6,3,True,-0.015124477871201124,-0.0014915937392898442,0.036069221065596145,-0.15207160062212297,-0.15207397421811358,2.5643530211840866e-06,-0.13829365226965423,-0.13897009221090878,0.0007307888751324277,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.1376147378302031,-0.07036484287230971,-0.021878004746421546,-0.07096588135468872,0.3799447513038712,0.2167869253779467,-0.027299177449508553,-0.01763055510438104,5.206300454537575,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-03-31,0.0,False,0.0,-1.3751395971095932,0,3,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15207039704921585,-0.1520727868225301,2.567750079882434e-06,-0.13795065169591716,-0.13863170193644492,0.000731757005747401,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.1399868750657548,-0.07035336772716372,-0.03055635111510901,-0.07096402351857517,0.3799447513038712,0.21609232553575172,-0.02843298560871112,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-01,0.0,False,0.0,-1.3593550199372848,1,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15206921834323442,-0.1520716007173959,2.5700679776920564e-06,-0.1376147378302031,-0.13868060649075034,0.0008171816525024578,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.1396509436821521,-0.07035321285868139,-0.03055635111510901,-0.07096217306468577,0.3799447513038712,0.2138742111225545,-0.029340032136073176,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-02,0.0,False,0.0,-1.3435704427649762,2,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15206803809897448,-0.15207041461704582,2.5684438336683593e-06,-0.1399868750657548,-0.1387295124084552,0.0008695926420528434,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.1393149192465387,-0.0703587905586537,-0.03055635111510901,-0.07096032650132114,0.3799447513038712,0.21254577293448917,-0.030082161113005764,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-03,0.0,False,0.0,-1.3277858655926678,3,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15206685933152364,-0.15206922835290307,2.5626841579623925e-06,-0.1396509436821521,-0.13877837164766924,0.0008947903872471532,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13897911714369846,-0.07035416599109204,-0.03055635111510901,-0.07095848276622944,0.3799447513038712,0.2093439618755315,-0.030700601927116263,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-04,0.0,False,0.0,-1.3120012884203593,4,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.1520656802375576,-0.15206804222948225,2.552910949833854e-06,-0.1393149192465387,-0.13882727099055978,0.0008951185565154531,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13863913014911447,-0.07045737170140542,-0.03055635111510901,-0.0709566304975468,0.3799447513038712,0.2093439618755315,-0.031223898000594368,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-05,0.0,False,0.0,-1.2962167112480507,5,4,True,-0.015124477871201124,-0.015124477871201124,0.0,-0.15206450192374685,-0.1520668577013715,2.5503067724932992e-06,-0.13897911714369846,-0.13887662497333983,0.0008699636686777519,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13829916475364767,-0.07059903973901784,-0.03055635111510901,-0.0709547726222217,0.3799447513038712,0.2093439618755315,-0.031672437492147036,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-06,0.0,False,0.0,-1.2804321340757423,6,4,True,-0.015124477871201124,-0.015124477871201124,0.0,-0.15206330892534747,-0.15206567469473184,2.5555357418356538e-06,-0.13863913014911447,-0.1389264125530156,0.0008164662558971579,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13796310088708777,-0.07060146295023245,-0.03055635111510901,-0.07095291926270472,0.3799447513038712,0.2082157168279883,-0.03206117171815934,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-07,0.0,False,0.0,-1.264647556903434,0,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15206211600273836,-0.15206449161289995,2.5585569287424964e-06,-0.13829916475364767,-0.13897617870399914,0.000729137044831565,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13762455475454238,-0.07059745790295624,-0.03055635111510901,-0.07095106411306051,0.3799447513038712,0.21005455158518035,-0.03240131416592011,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-08,0.0,False,0.0,-1.2488629797311253,1,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15206093677041102,-0.152063307431322,2.5618263358192466e-06,-0.13796310088708777,-0.13863870437382594,0.0007300687959898368,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13728749519379524,-0.07061439057734095,-0.03055635111510901,-0.0709492104899446,0.3799447513038712,0.20959404340250962,-0.03270143985512079,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-09,0.0,False,0.0,-1.2330784025588168,2,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15205974882792886,-0.15206212268421251,2.5630891524004845e-06,-0.13762455475454238,-0.13830106887548924,0.0007304286873682989,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13685253832505215,-0.06497415563788927,-0.03055635111510901,-0.0709471813590734,0.3799447513038712,0.2896725788007553,-0.032968218245521395,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-10,0.0,False,0.0,-1.2172938253865084,3,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15205856610175736,-0.1520608883443513,2.6435557763980077e-06,-0.13728749519379524,-0.13794930017241971,0.0007533609185330119,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13645486140700339,-0.06451282796743377,-0.03055635111510901,-0.07094508542677415,0.3799447513038712,0.28916601979981754,-0.03320691470009036,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-11,0.0,False,0.0,-1.2015092482142,4,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.152057039858529,-0.1520596229879442,2.7435721302677316e-06,-0.13685253832505215,-0.13758869221003472,0.0007818646038936255,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.1360532973385298,-0.06427525085454952,-0.03055635111510901,-0.07094293363261588,0.3799447513038712,0.28916601979981754,-0.03342174150920243,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-12,0.0,False,0.0,-1.1857246710418914,5,4,True,-0.015124477871201124,-0.015124477871201124,0.0,-0.1520556444288971,-0.15205832676424266,2.853131711130583e-06,-0.13645486140700339,-0.13721928752280835,0.0008130879759593348,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13565175819694436,-0.06439978643251934,-0.03055635111510901,-0.07094074042897788,0.3799447513038712,0.28916601979981754,-0.03361610862220858,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-13,0.0,False,0.0,-1.169940093869583,6,4,True,-0.015124477871201124,-0.015124477871201124,0.0,-0.1520542353594369,-0.1520569996749149,2.955501291320867e-06,-0.1360532973385298,-0.13684108658613645,0.0008422622368909593,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13525591174128937,-0.0650981112468739,-0.03055635111510901,-0.07093852526021006,0.3799447513038712,0.2887541208142065,-0.03379280599766872,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-14,0.0,False,0.0,-1.1541555166972746,0,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15205282637744397,-0.15205564261783028,3.02647224930284e-06,-0.13565175819694436,-0.13645434527959382,0.0008624882012761473,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.1348728885684917,-0.06616799681252633,-0.03055635111510901,-0.0709363130079463,0.3799447513038712,0.2702890218785078,-0.033954138383958415,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-15,0.0,False,0.0,-1.138370939524966,1,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15205143737081867,-0.15205426326533913,3.0433591144381503e-06,-0.13525591174128937,-0.136061250110158,0.0008673007756090983,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13449025926564204,-0.06808258539320053,-0.03055635111510901,-0.07093410472695373,0.3799447513038712,0.27006388454475766,-0.03410202640472396,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-16,0.0,False,0.0,-1.1225863623526575,2,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15205009336049077,-0.15205286106969293,2.9911747897455882e-06,-0.1348728885684917,-0.1356616449775647,0.0008524288051084944,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13410836552575134,-0.06943717496502676,-0.03055635111510901,-0.07093190156945109,0.3799447513038712,0.2696353560969947,-0.03423808338382828,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-17,0.0,False,0.0,-1.106801785180349,3,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.152048750732234,-0.15205148547347921,2.963143654343157e-06,-0.13449025926564204,-0.1352696202919503,0.0008444402305754299,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13372068479215693,-0.06947812832975779,-0.03055635111510901,-0.07092969591209744,0.3799447513038712,0.2696353560969947,-0.03436367444146302,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-18,0.0,False,0.0,-1.0910172080080405,4,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15204741068503314,-0.15205011488814296,2.9375627768268224e-06,-0.13410836552575134,-0.1348790236326865,0.0008371499515412044,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.1333330282319931,-0.069708034315692,-0.03055635111510901,-0.07092748900642458,0.3799447513038712,0.2696353560969947,-0.03447996245779149,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-19,0.0,False,0.0,-1.075232630835732,5,4,True,-0.015124477871201124,-0.015124477871201124,0.0,-0.15204605033154311,-0.1520487512743486,2.9214721686326215e-06,-0.13372068479215693,-0.13449041376032414,0.0008325642978809026,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13294539584525986,-0.07013365432593094,-0.03055635111510901,-0.0709252817830264,0.3799447513038712,0.2696353560969947,-0.03458794418723935,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-20,0.0,False,0.0,-1.0594480536634237,6,4,True,-0.015124477871201124,-0.015124477871201124,0.0,-0.15204469006287652,-0.1520473946317185,2.9186670787242283e-06,-0.1333330282319931,-0.13410379056722635,0.0008317648770279224,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13256346625334617,-0.07045220651357333,-0.03055635111510901,-0.07092308148814537,0.3799447513038712,0.2696353560969947,-0.034688478900863226,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-21,0.0,False,0.0,-1.0436634764911152,0,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15204332987903335,-0.15204604496532007,2.922042425579841e-06,-0.13294539584525986,-0.13371915549752014,0.000832726815769518,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13221053667845528,-0.06890858082770748,-0.03055635111510901,-0.07092091970812579,0.3799447513038712,0.2693993456533759,-0.03478231130024551,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-22,0.0,False,0.0,-1.0278788993188066,1,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15204198970602942,-0.15204471038421044,2.8981520122370464e-06,-0.13256346625334617,-0.13333881951322923,0.0008259182983970742,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.1318281142624985,-0.06890957288350383,-0.03055635111510901,-0.07092054183071209,0.3799447513038712,0.2731761523459738,-0.037503450882331674,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-23,0.0,False,0.0,-1.0120943221464982,2,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15204075129272349,-0.1520433759068089,2.87825247652256e-06,-0.13221053667845528,-0.13295851308420872,0.000820247138085711,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.1314443921322224,-0.06890016405506255,-0.03055635111510901,-0.07092016816171093,0.3799447513038712,0.27301689326613354,-0.037503450882331674,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-24,0.0,False,0.0,-0.9963097449741897,3,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15203940939042312,-0.1520420405128736,2.8627317693534335e-06,-0.1318281142624985,-0.13257794545656174,0.0008158238975267785,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13106621080338696,-0.06896374006024127,-0.03055635111510901,-0.07091981135315785,0.3799447513038712,0.2664284282804517,-0.037503450882331674,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-25,0.0,False,0.0,-0.9805251678018813,4,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15203806292748626,-0.15204070988079055,2.8529962319613646e-06,-0.1314443921322224,-0.13219873488673745,0.0008130493700956816,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13068294124996177,-0.0690292467625344,-0.03055635111510901,-0.07091946903202467,0.3799447513038712,0.2664284282804517,-0.037503450882331674,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-26,0.0,False,0.0,-0.9647405906295727,5,4,True,-0.015124477871201124,-0.015124477871201124,0.0,-0.15203673590696146,-0.1520393814478218,2.8557744978207067e-06,-0.13106621080338696,-0.13182015103216158,0.0008138411475684235,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.13029969574439088,-0.06910346812503003,-0.03055635111510901,-0.07091914417354982,0.3799447513038712,0.2664284282804517,-0.037503450882331674,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-27,0.0,False,0.0,-0.9489560134572642,6,4,True,-0.015124477871201124,-0.015124477871201124,0.0,-0.1520353910320955,-0.1520380552139045,2.872128400590394e-06,-0.13068294124996177,-0.13144219387489456,0.0008185018412164276,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.12992391606158024,-0.06912337845801361,-0.03055635111510901,-0.07091884039467268,0.3799447513038712,0.2663574332689567,-0.037503450882331674,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-28,0.0,False,0.0,-0.9331714362849558,0,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15203404624161235,-0.15203673206280754,2.8908578291248204e-06,-0.13029969574439088,-0.13106511527607084,0.0008238395341662539,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.1295540330005507,-0.07007151897319513,-0.03055635111510901,-0.07091856648773612,0.3799447513038712,0.2565345378947114,-0.037503450882331674,-0.01763055510438104,-0.19207496930540102,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-29,0.0,False,0.0,-0.9173868591126473,1,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15203272764835069,-0.15203540041328392,2.8777790773757587e-06,-0.12992391606158024,-0.1306856147506559,0.0008201122261766413,0
-0.2729646889323274,-0.2294180983986201,-0.19090449820493607,-0.10633095234112469,-0.09618500370203342,-0.10877303264298453,0.0,-0.1291837730851567,-0.06993788730425853,0.005135883475740324,-0.07091833163872177,0.3799447513038712,0.2563938270611176,-0.037503450882331674,-0.01763055510438104,5.206300454537575,0.0,B80CCE86-3206-F011-B304-005056A80461,FIXED INCOME FUND (USD),2025-04-30,0.0,False,0.0,-0.9016022819403389,2,4,False,-0.015124477871201124,-0.015124477871201124,0.0,-0.15203142974605793,-0.15203407486056644,2.8603585782718095e-06,-0.1295540330005507,-0.1303078517253214,0.0008151475645183896,0
